Iteration 0, D_loss = 1.0876,G_loss = 1.0464,train acc = 0.5283, train f1 = 0.5283, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5000, best f1 = 0.5000, lr = 0.00020000 
Iteration 536, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 537, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 538, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 539, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 540, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 541, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 542, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 543, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 544, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 545, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 546, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 547, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 548, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 549, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 550, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 551, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 552, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 553, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 554, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 555, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 556, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 557, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 558, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 559, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 560, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 561, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 562, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 563, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 564, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 565, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 566, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 567, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 568, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 569, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 570, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 571, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 572, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 573, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 574, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 575, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 576, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 577, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 578, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 579, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 580, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 581, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 582, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 583, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 584, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 585, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 586, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 587, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 588, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 589, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 590, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 591, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 592, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 593, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 594, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 595, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 596, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 597, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 598, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 599, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000020 
Iteration 600, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 601, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 602, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 603, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 604, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 605, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 606, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 607, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 608, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 609, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 610, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 611, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 612, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 613, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 614, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 615, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 616, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 617, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 618, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 619, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 620, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 621, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 622, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 623, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 624, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 625, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 626, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 627, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 628, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 629, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 630, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 631, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 632, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 633, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 634, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 635, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 636, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 637, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 638, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 639, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 640, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 641, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 642, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 643, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 644, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 645, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 646, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 647, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 648, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 649, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 650, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 651, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 652, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 653, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 654, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 655, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 656, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 657, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 658, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 659, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 660, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 661, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 662, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 663, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 664, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 665, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 666, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 667, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 668, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
Iteration 669, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.6833, best f1 = 0.6833, lr = 0.00000002 
