Iteration 0, D_loss = 0.2797,G_loss = 8.6895,train acc = 0.7892, train f1 = 0.4397, test acc = 0.8333, test f1 = 0.5000, best acc = 0.8333, best f1 = 0.5000, lr = 0.00020000 
Iteration 536, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3022, test acc = 0.8333, test f1 = 0.3019, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 537, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3019, test acc = 0.8333, test f1 = 0.3015, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 538, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3015, test acc = 0.8333, test f1 = 0.3011, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 539, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3011, test acc = 0.8333, test f1 = 0.3007, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 540, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3007, test acc = 0.8333, test f1 = 0.3003, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 541, D_loss = 2.2841,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3003, test acc = 0.8333, test f1 = 0.2999, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 542, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2999, test acc = 0.8333, test f1 = 0.2995, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 543, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2995, test acc = 0.8333, test f1 = 0.2992, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 544, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2991, test acc = 0.8333, test f1 = 0.2988, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 545, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2988, test acc = 0.8333, test f1 = 0.2984, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 546, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2984, test acc = 0.8333, test f1 = 0.2980, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 547, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2980, test acc = 0.8333, test f1 = 0.2976, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 548, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2976, test acc = 0.8333, test f1 = 0.2972, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 549, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2972, test acc = 0.8333, test f1 = 0.2969, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 550, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2968, test acc = 0.8333, test f1 = 0.2965, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 551, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2965, test acc = 0.8333, test f1 = 0.2961, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 552, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2961, test acc = 0.8333, test f1 = 0.2957, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 553, D_loss = 2.2838,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2957, test acc = 0.8333, test f1 = 0.2954, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 554, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2953, test acc = 0.8333, test f1 = 0.2950, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 555, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2950, test acc = 0.8333, test f1 = 0.2946, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 556, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2946, test acc = 0.8333, test f1 = 0.2942, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 557, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2942, test acc = 0.8333, test f1 = 0.2939, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 558, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2938, test acc = 0.8333, test f1 = 0.2935, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 559, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2935, test acc = 0.8333, test f1 = 0.2931, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 560, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2931, test acc = 0.8333, test f1 = 0.2927, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 561, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2927, test acc = 0.8333, test f1 = 0.2924, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 562, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2924, test acc = 0.8333, test f1 = 0.2920, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 563, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2920, test acc = 0.8333, test f1 = 0.2916, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 564, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2916, test acc = 0.8333, test f1 = 0.2913, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 565, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2913, test acc = 0.8333, test f1 = 0.2909, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 566, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2909, test acc = 0.8333, test f1 = 0.2906, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 567, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2905, test acc = 0.8333, test f1 = 0.2902, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 568, D_loss = 2.2830,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2902, test acc = 0.8333, test f1 = 0.2898, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 569, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2898, test acc = 0.8333, test f1 = 0.2895, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 570, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2895, test acc = 0.8333, test f1 = 0.2891, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 571, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2891, test acc = 0.8333, test f1 = 0.2887, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 572, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2887, test acc = 0.8333, test f1 = 0.2884, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 573, D_loss = 2.2829,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2884, test acc = 0.8333, test f1 = 0.2880, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 574, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2880, test acc = 0.8333, test f1 = 0.2877, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 575, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2877, test acc = 0.8333, test f1 = 0.2873, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 576, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2873, test acc = 0.8333, test f1 = 0.2870, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 577, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2870, test acc = 0.8333, test f1 = 0.2866, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 578, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2866, test acc = 0.8333, test f1 = 0.2863, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 579, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2862, test acc = 0.8333, test f1 = 0.2859, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 580, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2859, test acc = 0.8333, test f1 = 0.2856, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 581, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2855, test acc = 0.8333, test f1 = 0.2852, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 582, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2852, test acc = 0.8333, test f1 = 0.2848, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 583, D_loss = 2.2836,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2848, test acc = 0.8333, test f1 = 0.2845, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 584, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2845, test acc = 0.8333, test f1 = 0.2842, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 585, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2841, test acc = 0.8333, test f1 = 0.2838, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 586, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2838, test acc = 0.8333, test f1 = 0.2835, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 587, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2835, test acc = 0.8333, test f1 = 0.2831, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 588, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2831, test acc = 0.8333, test f1 = 0.2828, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 589, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2828, test acc = 0.8333, test f1 = 0.2824, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 590, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2824, test acc = 0.8333, test f1 = 0.2821, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 591, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2821, test acc = 0.8333, test f1 = 0.2817, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 592, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2817, test acc = 0.8333, test f1 = 0.2814, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 593, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2814, test acc = 0.8333, test f1 = 0.2811, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 594, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2811, test acc = 0.8333, test f1 = 0.2807, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 595, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2807, test acc = 0.8333, test f1 = 0.2804, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 596, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2804, test acc = 0.8333, test f1 = 0.2800, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 597, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2800, test acc = 0.8333, test f1 = 0.2797, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 598, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2797, test acc = 0.8333, test f1 = 0.2794, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 599, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2794, test acc = 0.8333, test f1 = 0.2790, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000020 
Iteration 600, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2790, test acc = 0.8333, test f1 = 0.2787, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 601, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2787, test acc = 0.8333, test f1 = 0.2784, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 602, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2784, test acc = 0.8333, test f1 = 0.2780, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 603, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2780, test acc = 0.8333, test f1 = 0.2777, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 604, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2777, test acc = 0.8333, test f1 = 0.2774, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 605, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2774, test acc = 0.8333, test f1 = 0.2770, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 606, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2770, test acc = 0.8333, test f1 = 0.2767, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 607, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2767, test acc = 0.8333, test f1 = 0.2764, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 608, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2764, test acc = 0.8333, test f1 = 0.2760, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 609, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2760, test acc = 0.8333, test f1 = 0.2757, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 610, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2757, test acc = 0.8333, test f1 = 0.2754, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 611, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2754, test acc = 0.8333, test f1 = 0.2751, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 612, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2751, test acc = 0.8333, test f1 = 0.2747, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 613, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2747, test acc = 0.8333, test f1 = 0.2744, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 614, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2744, test acc = 0.8333, test f1 = 0.2741, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 615, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2741, test acc = 0.8333, test f1 = 0.2738, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 616, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2738, test acc = 0.8333, test f1 = 0.2734, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 617, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2735, test acc = 0.8333, test f1 = 0.2731, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 618, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2731, test acc = 0.8333, test f1 = 0.2728, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 619, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2728, test acc = 0.8333, test f1 = 0.2725, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 620, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2725, test acc = 0.8333, test f1 = 0.2722, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 621, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2722, test acc = 0.8333, test f1 = 0.2718, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 622, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2719, test acc = 0.8333, test f1 = 0.2715, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 623, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2715, test acc = 0.8333, test f1 = 0.2712, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 624, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2712, test acc = 0.8333, test f1 = 0.2709, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 625, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2709, test acc = 0.8333, test f1 = 0.2706, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 626, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2706, test acc = 0.8333, test f1 = 0.2703, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 627, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2703, test acc = 0.8333, test f1 = 0.2700, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 628, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2700, test acc = 0.8333, test f1 = 0.2696, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 629, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2696, test acc = 0.8333, test f1 = 0.2693, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 630, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2693, test acc = 0.8333, test f1 = 0.2690, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 631, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2690, test acc = 0.8333, test f1 = 0.2687, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 632, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2687, test acc = 0.8333, test f1 = 0.2684, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 633, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2684, test acc = 0.8333, test f1 = 0.2681, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 634, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2681, test acc = 0.8333, test f1 = 0.2678, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 635, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2678, test acc = 0.8333, test f1 = 0.2675, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 636, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2675, test acc = 0.8333, test f1 = 0.2672, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 637, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2672, test acc = 0.8333, test f1 = 0.2669, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 638, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2669, test acc = 0.8333, test f1 = 0.2665, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 639, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2666, test acc = 0.8333, test f1 = 0.2662, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 640, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2662, test acc = 0.8333, test f1 = 0.2659, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 641, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2659, test acc = 0.8333, test f1 = 0.2656, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 642, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2656, test acc = 0.8333, test f1 = 0.2653, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 643, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2653, test acc = 0.8333, test f1 = 0.2650, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 644, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2650, test acc = 0.8333, test f1 = 0.2647, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 645, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2647, test acc = 0.8333, test f1 = 0.2644, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 646, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2644, test acc = 0.8333, test f1 = 0.2641, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 647, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2641, test acc = 0.8333, test f1 = 0.2638, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 648, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2638, test acc = 0.8333, test f1 = 0.2635, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 649, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2635, test acc = 0.8333, test f1 = 0.2632, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 650, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2632, test acc = 0.8333, test f1 = 0.2629, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 651, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2629, test acc = 0.8333, test f1 = 0.2626, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 652, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2626, test acc = 0.8333, test f1 = 0.2623, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 653, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2623, test acc = 0.8333, test f1 = 0.2620, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 654, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2620, test acc = 0.8333, test f1 = 0.2617, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 655, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2618, test acc = 0.8333, test f1 = 0.2614, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 656, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2615, test acc = 0.8333, test f1 = 0.2611, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 657, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2612, test acc = 0.8333, test f1 = 0.2609, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 658, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2609, test acc = 0.8333, test f1 = 0.2606, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 659, D_loss = 2.2832,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2606, test acc = 0.8333, test f1 = 0.2603, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 660, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2603, test acc = 0.8333, test f1 = 0.2600, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 661, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2600, test acc = 0.8333, test f1 = 0.2597, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 662, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2597, test acc = 0.8333, test f1 = 0.2594, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 663, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2594, test acc = 0.8333, test f1 = 0.2591, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 664, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2591, test acc = 0.8333, test f1 = 0.2588, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 665, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2588, test acc = 0.8333, test f1 = 0.2585, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 666, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2586, test acc = 0.8333, test f1 = 0.2582, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 667, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2583, test acc = 0.8333, test f1 = 0.2580, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 668, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2580, test acc = 0.8333, test f1 = 0.2577, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
Iteration 669, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.2577, test acc = 0.8333, test f1 = 0.2574, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000002 
